# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  20 42 -0.0837831
56800 20 840
  1 42 -0.734814
  2 42 1.45698
  3 42 -2.85295
  4 42 1.50135
  5 42 7.97908
  6 42 3.80535
  7 42 3.48712
  8 42 0.536177
  9 42 -1.33445
  10 42 1.79662
  11 42 2.88033
  12 42 -1.79388
  13 42 0.937313
  14 42 1.48592
  15 42 2.08102
  16 42 -2.56624
  17 42 -0.691811
  18 42 -3.88395
  19 42 -0.536378
  20 42 3.79236
56900 20 840
  1 42 -0.775527
  2 42 -1.01661
  3 42 2.3132
  4 42 0.946818
  5 42 2.13403
  6 42 2.08254
  7 42 -0.372896
  8 42 -2.46249
  9 42 -2.67869
  10 42 -0.986994
  11 42 0.920295
  12 42 1.68762
  13 42 -3.23289
  14 42 -1.02507
  15 42 4.4156
  16 42 -0.11411
  17 42 -2.67761
  18 42 -2.18731
  19 42 -2.0263
  20 42 -0.815348
57000 20 840
  1 42 -2.0003
  2 42 3.44743
  3 42 -1.14859
  4 42 1.9964
  5 42 -1.6414
  6 42 1.64483
  7 42 9.39207
  8 42 1.25558
  9 42 -1.21555
  10 42 1.56703
  11 42 2.25694
  12 42 -5.06603
  13 42 -2.28336
  14 42 -0.0936163
  15 42 2.32499
  16 42 -5.20162
  17 42 -0.932332
  18 42 -1.41716
  19 42 0.682438
  20 42 3.58859
57100 20 840
  1 42 -1.36193
  2 42 -1.16281
  3 42 -1.69145
  4 42 0.460955
  5 42 -1.52231
  6 42 3.84986
  7 42 3.50972
  8 42 2.25778
  9 42 -5.07102
  10 42 -2.21713
  11 42 -1.59924
  12 42 -0.609176
  13 42 -1.44347
  14 42 1.4285
  15 42 2.84144
  16 42 -7.08779
  17 42 -1.33152
  18 42 -2.53191
  19 42 3.89503
  20 42 -0.363225
57200 20 840
  1 42 -3.22588
  2 42 -2.61714
  3 42 1.37098
  4 42 -1.20801
  5 42 -5.564
  6 42 2.92193
  7 42 -3.88295
  8 42 2.98901
  9 42 1.75012
  10 42 3.06357
  11 42 -2.85316
  12 42 2.44795
  13 42 0.428556
  14 42 3.10593
  15 42 2.45557
  16 42 -4.63312
  17 42 1.01857
  18 42 2.23685
  19 42 2.69544
  20 42 2.33853
57300 20 840
  1 42 -1.61896
  2 42 -2.86302
  3 42 0.745798
  4 42 -1.1212
  5 42 -0.730823
  6 42 -1.50779
  7 42 -4.82775
  8 42 -0.0524289
  9 42 3.72274
  10 42 3.41516
  11 42 0.844536
  12 42 -0.576408
  13 42 -0.403149
  14 42 -0.103486
  15 42 1.25131
  16 42 0.636711
  17 42 -1.61345
  18 42 0.440183
  19 42 1.62033
  20 42 2.51106
57400 20 840
  1 42 1.27914
  2 42 0.0912923
  3 42 -0.42134
  4 42 0.878832
  5 42 -6.72109
  6 42 -0.983597
  7 42 -4.79391
  8 42 3.38495
  9 42 1.17299
  10 42 -1.05623
  11 42 -5.00132
  12 42 0.554946
  13 42 0.273058
  14 42 3.66569
  15 42 -0.606085
  16 42 0.794346
  17 42 -0.0563335
  18 42 2.43333
  19 42 0.112538
  20 42 -2.20357
57500 20 840
  1 42 -0.968693
  2 42 0.367864
  3 42 -1.04057
  4 42 0.887324
  5 42 0.511059
  6 42 -0.0263309
  7 42 2.35035
  8 42 6.52633
  9 42 2.42416
  10 42 6.09148
  11 42 -2.01797
  12 42 -3.13183
  13 42 6.2907
  14 42 2.69598
  15 42 -3.3109
  16 42 -0.940547
  17 42 -2.41246
  18 42 -1.31808
  19 42 -7.58262
  20 42 -2.73855
57600 20 840
  1 42 2.69567
  2 42 -0.87806
  3 42 1.28706
  4 42 -1.33818
  5 42 0.372262
  6 42 1.96367
  7 42 0.292857
  8 42 3.25955
  9 42 -0.750529
  10 42 4.65857
  11 42 1.53177
  12 42 2.64416
  13 42 2.83225
  14 42 -1.41677
  15 42 4.41712
  16 42 4.29978
  17 42 -3.09508
  18 42 -1.1454
  19 42 -4.11353
  20 42 -1.46292
57700 20 840
  1 42 1.6429
  2 42 -2.56987
  3 42 0.0634878
  4 42 3.18545
  5 42 -3.1083
  6 42 0.660003
  7 42 -5.07662
  8 42 0.800977
  9 42 2.49345
  10 42 -3.46243
  11 42 -0.384872
  12 42 -0.722573
  13 42 -0.824823
  14 42 0.688303
  15 42 2.48016
  16 42 3.59016
  17 42 -0.31902
  18 42 -0.831714
  19 42 -2.5175
  20 42 -2.12561
57800 20 840
  1 42 2.27511
  2 42 6.25732
  3 42 2.23211
  4 42 -5.39738
  5 42 7.84866
  6 42 1.46366
  7 42 3.60503
  8 42 2.29056
  9 42 -1.24943
  10 42 0.713931
  11 42 -0.179155
  12 42 -2.23081
  13 42 -1.32156
  14 42 0.797786
  15 42 0.233109
  16 42 0.654259
  17 42 1.30617
  18 42 0.589662
  19 42 -2.18799
  20 42 -1.20685
57900 20 840
  1 42 -0.0191052
  2 42 -1.60702
  3 42 3.02439
  4 42 0.510312
  5 42 -1.85769
  6 42 -4.79894
  7 42 0.859869
  8 42 3.3322
  9 42 -0.838115
  10 42 2.15978
  11 42 -1.09076
  12 42 0.463567
  13 42 -0.888139
  14 42 4.27591
  15 42 2.8119
  16 42 1.87759
  17 42 0.184153
  18 42 -0.798115
  19 42 2.49537
  20 42 2.81406
58000 20 840
  1 42 -1.41248
  2 42 0.514847
  3 42 3.53006
  4 42 -1.01578
  5 42 -3.73025
  6 42 3.38726
  7 42 -0.923099
  8 42 -0.71907
  9 42 4.15875
  10 42 3.61253
  11 42 -2.87258
  12 42 0.920829
  13 42 -4.09039
  14 42 2.56892
  15 42 -1.83195
  16 42 4.96021
  17 42 -1.51987
  18 42 -2.30701
  19 42 -2.82247
  20 42 4.52307
58100 20 840
  1 42 2.05869
  2 42 -1.06096
  3 42 -0.469589
  4 42 1.6913
  5 42 -3.95087
  6 42 2.72634
  7 42 -1.12877
  8 42 -2.29765
  9 42 -4.50185
  10 42 -6.6489
  11 42 2.69553
  12 42 -2.076
  13 42 -3.85597
  14 42 2.1125
  15 42 2.80978
  16 42 -1.08422
  17 42 1.47795
  18 42 -2.32614
  19 42 3.52756
  20 42 3.31172
58200 20 840
  1 42 -1.2638
  2 42 2.51294
  3 42 0.473635
  4 42 -0.584925
  5 42 2.36858
  6 42 0.838468
  7 42 2.15792
  8 42 1.09631
  9 42 -0.35786
  10 42 0.25672
  11 42 -6.98431
  12 42 -0.895191
  13 42 -0.190515
  14 42 4.02764
  15 42 -0.439083
  16 42 -1.00368
  17 42 2.62408
  18 42 -2.35333
  19 42 -7.59578
  20 42 -3.1569
58300 20 840
  1 42 -0.393911
  2 42 2.90791
  3 42 1.13669
  4 42 1.71405
  5 42 2.32732
  6 42 -0.572444
  7 42 6.84189
  8 42 1.39535
  9 42 -3.26648
  10 42 5.75948
  11 42 6.08989
  12 42 -3.14954
  13 42 0.95404
  14 42 0.592068
  15 42 4.13125
  16 42 -4.04219
  17 42 -0.905251
  18 42 -2.38795
  19 42 -2.54021
  20 42 1.79682
58400 20 840
  1 42 -1.6742
  2 42 -2.21424
  3 42 1.10669
  4 42 -0.848777
  5 42 -1.53077
  6 42 1.19022
  7 42 2.00607
  8 42 1.25022
  9 42 -1.66251
  10 42 -3.16144
  11 42 -0.45642
  12 42 0.774991
  13 42 -0.83431
  14 42 -0.0136024
  15 42 4.50136
  16 42 -0.467879
  17 42 -3.54404
  18 42 -7.26253
  19 42 6.04999
  20 42 1.31734
58500 20 840
  1 42 -0.499221
  2 42 -2.26233
  3 42 -2.52768
  4 42 -2.51985
  5 42 -1.23741
  6 42 5.35414
  7 42 -2.87921
  8 42 0.929204
  9 42 -0.544155
  10 42 -3.60635
  11 42 -0.192407
  12 42 -0.0946759
  13 42 1.24957
  14 42 -0.967257
  15 42 2.72929
  16 42 -6.91828
  17 42 -0.441828
  18 42 -1.12491
  19 42 4.08566
  20 42 0.0419132
58600 20 840
  1 42 -0.423921
  2 42 1.71536
  3 42 -1.8352
  4 42 -3.25255
  5 42 2.34062
  6 42 -4.13778
  7 42 0.117826
  8 42 2.55551
  9 42 -0.0996191
  10 42 4.21286
  11 42 3.17492
  12 42 0.612536
  13 42 4.93549
  14 42 -1.43443
  15 42 3.42741
  16 42 -2.25564
  17 42 -0.475938
  18 42 -0.0721022
  19 42 4.3458
  20 42 -0.659377
58700 20 840
  1 42 -0.756949
  2 42 -1.7715
  3 42 2.53166
  4 42 2.10092
  5 42 -8.84207
  6 42 -2.23588
  7 42 -3.05488
  8 42 2.55874
  9 42 6.70933
  10 42 3.68195
  11 42 -4.90894
  12 42 1.49026
  13 42 -0.898883
  14 42 3.76102
  15 42 -0.155124
  16 42 1.48757
  17 42 -2.91363
  18 42 1.96715
  19 42 -1.77149
  20 42 0.00482079
58800 20 840
  1 42 -0.484918
  2 42 2.10182
  3 42 0.320985
  4 42 0.878514
  5 42 -1.13176
  6 42 4.48379
  7 42 -3.95302
  8 42 4.71262
  9 42 5.21218
  10 42 2.5551
  11 42 2.27175
  12 42 -1.3284
  13 42 1.67752
  14 42 1.76584
  15 42 -2.94734
  16 42 -1.59463
  17 42 -1.08803
  18 42 1.71795
  19 42 -2.58785
  20 42 0.269277
58900 20 840
  1 42 2.05268
  2 42 -3.96223
  3 42 2.14835
  4 42 0.0356515
  5 42 1.40988
  6 42 0.730365
  7 42 -3.73385
  8 42 4.86695
  9 42 1.88403
  10 42 2.24781
  11 42 -3.03823
  12 42 -1.03841
  13 42 0.976329
  14 42 2.09949
  15 42 1.49036
  16 42 3.20443
  17 42 1.98118
  18 42 3.27284
  19 42 -2.95178
  20 42 -1.77378
59000 20 840
  1 42 0.0406234
  2 42 -0.165986
  3 42 -4.04787
  4 42 1.95765
  5 42 -3.45767
  6 42 -1.40474
  7 42 0.328895
  8 42 3.37858
  9 42 4.65895
  10 42 6.17623
  11 42 0.0639075
  12 42 0.274839
  13 42 3.33498
  14 42 1.21883
  15 42 -1.1136
  16 42 2.15549
  17 42 0.792093
  18 42 0.64462
  19 42 -8.23509
  20 42 -1.88415
59100 20 840
  1 42 0.519981
  2 42 0.325455
  3 42 2.73418
  4 42 1.31371
  5 42 1.68633
  6 42 -0.545796
  7 42 4.21972
  8 42 1.98938
  9 42 -2.9648
  10 42 0.948695
  11 42 0.234273
  12 42 -1.64942
  13 42 -2.99744
  14 42 1.34803
  15 42 1.65713
  16 42 1.54345
  17 42 -6.23789
  18 42 0.74954
  19 42 -1.94719
  20 42 -1.6794
59200 20 840
  1 42 -2.00243
  2 42 1.8972
  3 42 6.82008
  4 42 -1.39152
  5 42 -2.96039
  6 42 7.69585
  7 42 5.46034
  8 42 3.66113
  9 42 -3.21081
  10 42 -3.30045
  11 42 -3.31971
  12 42 0.647521
  13 42 -4.00749
  14 42 2.06029
  15 42 5.37809
  16 42 -2.40171
  17 42 1.47962
  18 42 -1.91101
  19 42 0.738439
  20 42 -0.133772
59300 20 840
  1 42 -1.51563
  2 42 -0.272065
  3 42 4.62763
  4 42 -0.259748
  5 42 1.7042
  6 42 1.48525
  7 42 -0.648419
  8 42 0.110151
  9 42 0.0766467
  10 42 0.0737324
  11 42 3.14412
  12 42 -0.691727
  13 42 -3.52239
  14 42 1.93274
  15 42 4.72109
  16 42 -3.90899
  17 42 1.28098
  18 42 -1.528
  19 42 2.69037
  20 42 2.73
59400 20 840
  1 42 1.97601
  2 42 3.42965
  3 42 -0.695064
  4 42 -1.13886
  5 42 0.242899
  6 42 -1.06823
  7 42 -0.43798
  8 42 -1.94289
  9 42 -2.40931
  10 42 -1.39373
  11 42 2.02013
  12 42 2.25446
  13 42 -4.86066
  14 42 0.285554
  15 42 4.12429
  16 42 2.45737
  17 42 0.512796
  18 42 -4.28579
  19 42 5.42345
  20 42 6.73982
59500 20 840
  1 42 -2.46827
  2 42 -2.90764
  3 42 0.185624
  4 42 4.93432
  5 42 -2.70257
  6 42 0.355199
  7 42 1.8883
  8 42 2.59212
  9 42 1.03671
  10 42 -1.55369
  11 42 -1.71981
  12 42 -0.537217
  13 42 -1.88096
  14 42 2.84617
  15 42 -1.48037
  16 42 -4.84885
  17 42 -4.96879
  18 42 -6.80978
  19 42 0.186275
  20 42 2.40915
59600 20 840
  1 42 -0.250243
  2 42 5.00227
  3 42 3.89537
  4 42 -1.03041
  5 42 6.63821
  6 42 3.93172
  7 42 2.82758
  8 42 4.16748
  9 42 -3.71553
  10 42 3.76145
  11 42 0.237693
  12 42 -1.73082
  13 42 1.24081
  14 42 -0.390061
  15 42 1.64092
  16 42 -3.22264
  17 42 1.52727
  18 42 -3.9105
  19 42 -4.4908
  20 42 -1.05588
59700 20 840
  1 42 2.32994
  2 42 -3.36425
  3 42 -3.67828
  4 42 3.25807
  5 42 -6.11735
  6 42 -4.15204
  7 42 1.28997
  8 42 2.36661
  9 42 0.604205
  10 42 3.10832
  11 42 -0.722125
  12 42 -1.19827
  13 42 2.05662
  14 42 4.34221
  15 42 3.88301
  16 42 -2.45783
  17 42 3.06908
  18 42 -3.3042
  19 42 1.2661
  20 42 0.7316
59800 20 840
  1 42 0.91867
  2 42 0.993384
  3 42 -7.30347
  4 42 -3.06811
  5 42 4.7478
  6 42 -0.563532
  7 42 -6.0692
  8 42 -1.2746
  9 42 3.85676
  10 42 1.8874
  11 42 1.60736
  12 42 1.90479
  13 42 3.24022
  14 42 0.142383
  15 42 -3.83716
  16 42 -0.75872
  17 42 -0.0710837
  18 42 -2.40321
  19 42 -2.06926
  20 42 -2.42269
59900 20 840
  1 42 -0.451314
  2 42 -0.185113
  3 42 -0.997438
  4 42 -2.55535
  5 42 0.672169
  6 42 -2.36541
  7 42 0.438915
  8 42 4.42359
  9 42 -0.355071
  10 42 -0.526383
  11 42 0.244214
  12 42 -1.64699
  13 42 4.59245
  14 42 -0.467502
  15 42 2.46384
  16 42 0.486885
  17 42 -2.31671
  18 42 2.48177
  19 42 6.10687
  20 42 -1.03776
60000 20 840
  1 42 -2.32129
  2 42 -1.90829
  3 42 1.49675
  4 42 -3.03415
  5 42 -3.43408
  6 42 1.13585
  7 42 0.195286
  8 42 2.48616
  9 42 6.09487
  10 42 3.15101
  11 42 -4.16676
  12 42 0.357826
  13 42 3.12761
  14 42 -0.914099
  15 42 0.319259
  16 42 0.511504
  17 42 1.09511
  18 42 -2.85434
  19 42 -0.742913
  20 42 -4.13241
60100 20 840
  1 42 3.37315
  2 42 1.22172
  3 42 1.32804
  4 42 2.95345
  5 42 -3.64294
  6 42 1.12712
  7 42 -7.71135
  8 42 -1.58369
  9 42 -0.217838
  10 42 -1.21021
  11 42 2.26843
  12 42 0.54176
  13 42 -0.38066
  14 42 2.88929
  15 42 2.15135
  16 42 3.16197
  17 42 -1.3179
  18 42 5.25629
  19 42 2.69183
  20 42 1.68006
60200 20 840
  1 42 2.42893
  2 42 -1.9889
  3 42 2.60455
  4 42 -0.261693
  5 42 -3.45753
  6 42 3.92918
  7 42 -3.78126
  8 42 -0.106683
  9 42 1.72596
  10 42 -3.3348
  11 42 -4.78544
  12 42 2.73092
  13 42 -1.99453
  14 42 2.48338
  15 42 0.960116
  16 42 6.30349
  17 42 -1.39032
  18 42 -0.134595
  19 42 -2.22426
  20 42 -0.0274188
60300 20 840
  1 42 0.416932
  2 42 -1.00736
  3 42 3.85318
  4 42 2.69146
  5 42 1.70037
  6 42 2.03308
  7 42 -3.2186
  8 42 3.13887
  9 42 1.17903
  10 42 2.32243
  11 42 -1.65132
  12 42 -1.91361
  13 42 0.769167
  14 42 1.13798
  15 42 2.79503
  16 42 3.14438
  17 42 -0.700476
  18 42 5.90851
  19 42 -9.89366
  20 42 -1.8546
60400 20 840
  1 42 0.495467
  2 42 1.68264
  3 42 4.07836
  4 42 -1.69676
  5 42 2.34486
  6 42 -2.54499
  7 42 5.81849
  8 42 4.54227
  9 42 -3.02531
  10 42 0.567659
  11 42 2.04508
  12 42 -4.39847
  13 42 -0.464989
  14 42 2.19012
  15 42 4.04489
  16 42 4.39076
  17 42 2.10802
  18 42 -2.11359
  19 42 -2.03565
  20 42 -0.420734
60500 20 840
  1 42 -0.721745
  2 42 -3.19481
  3 42 1.85602
  4 42 1.10515
  5 42 -5.18535
  6 42 1.34858
  7 42 4.20553
  8 42 1.76878
  9 42 -2.22363
  10 42 -1.02803
  11 42 -2.03759
  12 42 -1.08808
  13 42 -4.02811
  14 42 4.55853
  15 42 1.51048
  16 42 -1.09867
  17 42 -1.15964
  18 42 -3.49846
  19 42 -2.92554
  20 42 2.25263
60600 20 840
  1 42 -3.65645
  2 42 1.52956
  3 42 3.22355
  4 42 -2.12732
  5 42 2.87505
  6 42 1.51253
  7 42 -1.14907
  8 42 1.55818
  9 42 -3.27127
  10 42 -1.17347
  11 42 4.09773
  12 42 1.31509
  13 42 -0.576586
  14 42 -1.1931
  15 42 4.48332
  16 42 -3.26264
  17 42 -1.13074
  18 42 -0.743594
  19 42 0.100805
  20 42 1.78175
60700 20 840
  1 42 -0.405557
  2 42 0.60525
  3 42 5.82212
  4 42 -0.930899
  5 42 -4.76259
  6 42 -4.93295
  7 42 6.11728
  8 42 0.949484
  9 42 -1.4428
  10 42 0.256736
  11 42 -4.4556
  12 42 -2.31194
  13 42 -2.84911
  14 42 -0.129415
  15 42 6.50062
  16 42 -2.59659
  17 42 1.78517
  18 42 -1.80417
  19 42 2.40034
  20 42 1.2631
60800 20 840
  1 42 -1.19837
  2 42 3.11126
  3 42 -6.05533
  4 42 2.22962
  5 42 -3.17503
  6 42 -1.32711
  7 42 1.14589
  8 42 0.311277
  9 42 0.609836
  10 42 1.96775
  11 42 1.36092
  12 42 -1.45023
  13 42 -1.26303
  14 42 1.00738
  15 42 0.439103
  16 42 -8.11764
  17 42 2.17292
  18 42 -5.93492
  19 42 3.97832
  20 42 4.02862
60900 20 840
  1 42 0.588214
  2 42 2.06489
  3 42 1.14563
  4 42 1.67367
  5 42 4.62558
  6 42 2.69843
  7 42 -2.6924
  8 42 2.0881
  9 42 -0.512746
  10 42 1.90253
  11 42 -1.24486
  12 42 -0.651849
  13 42 -1.79581
  14 42 2.7318
  15 42 0.136019
  16 42 -3.19302
  17 42 -4.49853
  18 42 -3.84609
  19 42 4.11798
  20 42 4.10768
61000 20 840
  1 42 -1.65929
  2 42 -1.67909
  3 42 -2.5244
  4 42 3.12338
  5 42 -4.27419
  6 42 5.68606
  7 42 -1.56474
  8 42 0.362155
  9 42 2.65464
  10 42 3.60378
  11 42 2.73017
  12 42 2.00424
  13 42 3.08254
  14 42 -2.45781
  15 42 2.55345
  16 42 -1.02599
  17 42 -1.83332
  18 42 -4.96639
  19 42 -1.51874
  20 42 3.22937
61100 20 840
  1 42 2.17274
  2 42 -0.408136
  3 42 -4.81627
  4 42 3.95631
  5 42 0.949869
  6 42 -2.86564
  7 42 -4.40721
  8 42 0.685606
  9 42 2.69093
  10 42 1.852
  11 42 0.754205
  12 42 -1.25924
  13 42 1.57652
  14 42 -0.717361
  15 42 -0.323121
  16 42 1.14225
  17 42 -1.45405
  18 42 1.3397
  19 42 -3.22298
  20 42 -5.29932
61200 20 840
  1 42 1.73864
  2 42 3.397
  3 42 -3.31964
  4 42 -4.09701
  5 42 -1.47193
  6 42 2.46392
  7 42 5.46972
  8 42 4.39934
  9 42 -3.57898
  10 42 2.00455
  11 42 -0.101956
  12 42 -1.94145
  13 42 2.07762
  14 42 1.34269
  15 42 -0.512526
  16 42 0.766655
  17 42 4.55358
  18 42 -0.74957
  19 42 -2.06321
  20 42 -4.21032
61300 20 840
  1 42 -2.55739
  2 42 -4.18287
  3 42 -0.0238807
  4 42 0.00778684
  5 42 -0.223667
  6 42 1.54758
  7 42 -2.61637
  8 42 6.7129
  9 42 4.74241
  10 42 4.65018
  11 42 -2.1046
  12 42 1.1697
  13 42 5.03189
  14 42 2.86726
  15 42 -0.556448
  16 42 0.618813
  17 42 -0.275136
  18 42 3.18219
  19 42 0.0199995
  20 42 -3.13615
61400 20 840
  1 42 0.180677
  2 42 -1.24251
  3 42 5.89344
  4 42 -6.20167
  5 42 -3.86026
  6 42 -0.763204
  7 42 -7.63862
  8 42 0.377389
  9 42 2.69078
  10 42 -0.809803
  11 42 -0.0911021
  12 42 3.77749
  13 42 1.05907
  14 42 -1.24748
  15 42 4.46592
  16 42 6.91905
  17 42 2.86631
  18 42 4.3325
  19 42 3.33974
  20 42 -1.79191
61500 20 840
  1 42 1.65969
  2 42 -4.55051
  3 42 -1.86566
  4 42 1.19277
  5 42 -12.9377
  6 42 -5.95667
  7 42 0.439798
  8 42 0.619301
  9 42 -1.55851
  10 42 -3.38523
  11 42 -5.34812
  12 42 0.452411
  13 42 -2.4811
  14 42 3.41513
  15 42 0.396925
  16 42 3.57627
  17 42 0.236741
  18 42 0.893078
  19 42 3.9307
  20 42 1.4091
61600 20 840
  1 42 1.32626
  2 42 3.62979
  3 42 4.53237
  4 42 -2.06492
  5 42 4.9791
  6 42 3.46775
  7 42 -0.715278
  8 42 2.66299
  9 42 -1.51513
  10 42 1.28325
  11 42 -3.33713
  12 42 1.95947
  13 42 -2.51371
  14 42 2.81578
  15 42 0.11255
  16 42 0.435371
  17 42 -1.27915
  18 42 0.180173
  19 42 -6.65294
  20 42 -1.567
61700 20 840
  1 42 -0.483428
  2 42 0.753048
  3 42 8.30217
  4 42 2.42528
  5 42 -2.04285
  6 42 2.10088
  7 42 6.25228
  8 42 5.82853
  9 42 -0.611907
  10 42 2.10785
  11 42 -1.19572
  12 42 -0.363719
  13 42 0.274073
  14 42 3.32632
  15 42 8.03626
  16 42 2.16487
  17 42 -2.09748
  18 42 -0.799488
  19 42 -3.18582
  20 42 3.03492
61800 20 840
  1 42 0.704465
  2 42 -0.773701
  3 42 2.19389
  4 42 -0.00750324
  5 42 1.25364
  6 42 2.46033
  7 42 -0.64197
  8 42 -0.701486
  9 42 2.1437
  10 42 -2.49293
  11 42 1.73939
  12 42 1.91598
  13 42 -1.66546
  14 42 -1.49739
  15 42 4.54232
  16 42 -0.453328
  17 42 2.12493
  18 42 -7.76366
  19 42 -2.38689
  20 42 0.792678
61900 20 840
  1 42 -0.291359
  2 42 3.47097
  3 42 1.16879
  4 42 -0.767541
  5 42 7.41275
  6 42 -0.56645
  7 42 0.341834
  8 42 1.54687
  9 42 -4.91843
  10 42 -3.09771
  11 42 4.14344
  12 42 -1.53964
  13 42 -0.327616
  14 42 1.00018
  15 42 2.82907
  16 42 -3.61951
  17 42 2.03559
  18 42 -2.93614
  19 42 -0.106919
  20 42 0.378702
62000 20 840
  1 42 -2.36696
  2 42 1.80545
  3 42 0.754675
  4 42 -2.98174
  5 42 1.79037
  6 42 1.93444
  7 42 10.122
  8 42 4.54909
  9 42 -1.2877
  10 42 5.86106
  11 42 -0.851752
  12 42 -0.93156
  13 42 0.698679
  14 42 0.895208
  15 42 1.16938
  16 42 -5.07945
  17 42 -1.51861
  18 42 -8.56849
  19 42 -0.633577
  20 42 0.617399
62100 20 840
  1 42 -1.62308
  2 42 1.27048
  3 42 0.88092
  4 42 2.6966
  5 42 -3.72655
  6 42 1.61972
  7 42 0.0446998
  8 42 -0.0583058
  9 42 4.61687
  10 42 4.48297
  11 42 0.00819219
  12 42 0.777577
  13 42 3.35169
  14 42 0.0185551
  15 42 4.38482
  16 42 -6.19361
  17 42 -0.292083
  18 42 1.08691
  19 42 2.34355
  20 42 1.17835
62200 20 840
  1 42 0.655201
  2 42 0.612792
  3 42 -4.12437
  4 42 0.734106
  5 42 -8.17351
  6 42 -0.761483
  7 42 -1.22229
  8 42 -1.72031
  9 42 1.2552
  10 42 -4.52911
  11 42 -3.37356
  12 42 -1.23797
  13 42 -1.81094
  14 42 1.99871
  15 42 1.28655
  16 42 -3.85181
  17 42 3.23449
  18 42 -2.64824
  19 42 7.70602
  20 42 2.22533
62300 20 840
  1 42 0.394771
  2 42 1.5989
  3 42 -4.92518
  4 42 0.818983
  5 42 -3.0908
  6 42 3.18762
  7 42 -3.55833
  8 42 -0.289541
  9 42 1.2402
  10 42 3.14534
  11 42 -3.46221
  12 42 -1.77899
  13 42 -0.797663
  14 42 2.04891
  15 42 -1.91621
  16 42 -3.59818
  17 42 3.02354
  18 42 0.670282
  19 42 -0.286149
  20 42 2.29699
62400 20 840
  1 42 -2.969
  2 42 1.4446
  3 42 -2.1401
  4 42 4.126
  5 42 0.867696
  6 42 -2.3834
  7 42 -5.7862
  8 42 2.17784
  9 42 1.29231
  10 42 6.32186
  11 42 2.63147
  12 42 -0.913821
  13 42 3.0048
  14 42 0.201511
  15 42 1.67087
  16 42 1.23274
  17 42 -4.4439
  18 42 1.79629
  19 42 -2.75729
  20 42 -0.243181
62500 20 840
  1 42 0.137323
  2 42 -4.37527
  3 42 0.604939
  4 42 2.83664
  5 42 -6.57712
  6 42 0.998014
  7 42 1.61672
  8 42 0.830043
  9 42 0.399412
  10 42 1.65883
  11 42 -2.82296
  12 42 -2.00504
  13 42 -1.68251
  14 42 -0.0271785
  15 42 1.08154
  16 42 7.10525
  17 42 -3.46806
  18 42 -2.24217
  19 42 -1.86145
  20 42 -1.64783
62600 20 840
  1 42 0.404501
  2 42 -2.24548
  3 42 -4.59281
  4 42 1.52616
  5 42 2.96955
  6 42 2.48084
  7 42 -5.36045
  8 42 1.3291
  9 42 -4.51136
  10 42 -3.31259
  11 42 5.54082
  12 42 0.289613
  13 42 1.81332
  14 42 -2.16749
  15 42 3.55329
  16 42 0.835821
  17 42 0.814928
  18 42 1.709
  19 42 -1.71693
  20 42 -3.95748
62700 20 840
  1 42 1.71224
  2 42 0.532743
  3 42 4.1046
  4 42 -5.43036
  5 42 7.19127
  6 42 -0.0369548
  7 42 -1.81044
  8 42 4.88646
  9 42 -4.17234
  10 42 0.614395
  11 42 -1.74567
  12 42 -0.699789
  13 42 -1.52405
  14 42 1.2976
  15 42 3.89488
  16 42 6.6164
  17 42 0.846498
  18 42 3.92822
  19 42 -4.11746
  20 42 -5.09361
62800 20 840
  1 42 0.568063
  2 42 1.32066
  3 42 3.54662
  4 42 -1.04257
  5 42 -6.64263
  6 42 -2.54321
  7 42 1.97565
  8 42 3.12095
  9 42 0.504697
  10 42 2.95454
  11 42 1.92272
  12 42 0.0442405
  13 42 1.23434
  14 42 0.623578
  15 42 4.12811
  16 42 2.54491
  17 42 1.09211
  18 42 1.86307
  19 42 1.12061
  20 42 1.60715
62900 20 840
  1 42 -0.647233
  2 42 -1.31079
  3 42 4.90744
  4 42 -0.217495
  5 42 1.20174
  6 42 -3.95039
  7 42 -1.2365
  8 42 3.6766
  9 42 2.21183
  10 42 -2.3729
  11 42 -3.5704
  12 42 1.1202
  13 42 -3.17707
  14 42 3.65006
  15 42 0.310916
  16 42 0.651835
  17 42 -1.60796
  18 42 1.25428
  19 42 1.53758
  20 42 0.749511
63000 20 840
  1 42 1.78294
  2 42 1.20504
  3 42 4.9406
  4 42 -1.76695
  5 42 -3.55592
  6 42 4.56049
  7 42 5.0621
  8 42 3.79977
  9 42 -3.05307
  10 42 -0.927022
  11 42 -1.4982
  12 42 -1.778
  13 42 -2.41353
  14 42 2.31429
  15 42 0.657488
  16 42 -1.45032
  17 42 3.97541
  18 42 -3.56468
  19 42 -2.48032
  20 42 6.13965
63100 20 840
  1 42 0.788765
  2 42 2.05718
  3 42 -0.436308
  4 42 3.20103
  5 42 1.01475
  6 42 -1.60782
  7 42 -0.0507941
  8 42 1.5188
  9 42 1.22401
  10 42 5.27957
  11 42 0.689402
  12 42 2.76296
  13 42 3.07948
  14 42 0.560205
  15 42 2.18422
  16 42 -0.485602
  17 42 -1.47703
  18 42 -2.64821
  19 42 -4.31223
  20 42 4.54205
63200 20 840
  1 42 3.36507
  2 42 2.79891
  3 42 1.21617
  4 42 1.06295
  5 42 -2.33681
  6 42 -1.95725
