# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  10 42 2.43956
  11 42 0.0220067
  12 42 -0.700008
  13 42 1.82516
  14 42 1.87357
  15 42 -2.39455
  16 42 2.86227
  17 42 -0.356715
  18 42 1.00208
  19 42 2.1758
  20 42 1.19389
43600 20 840
  1 42 0.154533
  2 42 0.481091
  3 42 -0.139513
  4 42 0.530277
  5 42 0.73811
  6 42 0.175636
  7 42 0.555044
  8 42 0.442875
  9 42 -1.43972
  10 42 -1.81083
  11 42 0.90235
  12 42 -0.382693
  13 42 0.843484
  14 42 -1.78253
  15 42 1.44864
  16 42 -0.462859
  17 42 2.14681
  18 42 -0.964988
  19 42 -3.55488
  20 42 0.250578
43700 20 840
  1 42 1.3209
  2 42 -0.617034
  3 42 -3.33534
  4 42 -1.14589
  5 42 -0.603198
  6 42 -0.648049
  7 42 3.9436
  8 42 0.718397
  9 42 0.787322
  10 42 -1.97403
  11 42 0.802801
  12 42 0.765028
  13 42 0.158688
  14 42 -0.938229
  15 42 1.82015
  16 42 0.41146
  17 42 1.99056
  18 42 -1.29056
  19 42 -2.4925
  20 42 -0.35694
43800 20 840
  1 42 -2.94499
  2 42 -0.913681
  3 42 -2.98729
  4 42 0.383532
  5 42 -2.16691
  6 42 -0.764389
  7 42 -0.00406754
  8 42 1.018
  9 42 -3.81585
  10 42 -1.09797
  11 42 0.507221
  12 42 -1.59496
  13 42 1.89676
  14 42 -0.167712
  15 42 0.399023
  16 42 -3.90052
  17 42 0.0963777
  18 42 -1.37336
  19 42 3.07525
  20 42 -0.787983
43900 20 840
  1 42 -2.06938
  2 42 0.0834111
  3 42 -0.277558
  4 42 -0.348249
  5 42 -2.43167
  6 42 0.743729
  7 42 0.223946
  8 42 0.845917
  9 42 -0.935694
  10 42 1.43346
  11 42 1.13084
  12 42 -0.0748813
  13 42 -1.9508
  14 42 -0.660181
  15 42 2.32535
  16 42 -2.98466
  17 42 0.551337
  18 42 -2.80157
  19 42 -3.70554
  20 42 -0.693008
44000 20 840
  1 42 -0.296882
  2 42 0.787628
  3 42 1.2356
  4 42 0.518067
  5 42 1.30024
  6 42 0.301363
  7 42 -1.91732
  8 42 0.604602
  9 42 1.18109
  10 42 1.11432
  11 42 -0.424102
  12 42 -0.58939
  13 42 -0.0145326
  14 42 -1.01537
  15 42 1.92851
  16 42 -3.89261
  17 42 -0.30579
  18 42 -0.463286
  19 42 -1.49385
  20 42 -0.529235
44100 20 840
  1 42 -4.02888
  2 42 -0.203593
  3 42 4.27908
  4 42 2.06655
  5 42 0.954567
  6 42 1.24655
  7 42 -3.15443
  8 42 0.749843
  9 42 -2.03387
  10 42 0.0730542
  11 42 -2.4616
  12 42 0.251482
  13 42 0.232989
  14 42 1.19609
  15 42 1.68458
  16 42 -0.640875
  17 42 1.62
  18 42 0.861505
  19 42 1.60976
  20 42 -0.115546
44200 20 840
  1 42 -1.10716
  2 42 0.263594
  3 42 -0.290826
  4 42 1.00327
  5 42 0.27603
  6 42 1.07182
  7 42 -3.12432
  8 42 0.889663
  9 42 -0.205079
  10 42 3.18739
  11 42 -0.324421
  12 42 -0.786311
  13 42 -0.0806654
  14 42 3.02845
  15 42 -1.70225
  16 42 -0.312554
  17 42 0.652216
  18 42 -0.0554457
  19 42 -1.83784
  20 42 1.13109
44300 20 840
  1 42 -1.90269
  2 42 1.03148
  3 42 -0.503005
  4 42 -0.833497
  5 42 -1.28229
  6 42 -1.80831
  7 42 0.600231
  8 42 -0.453397
  9 42 1.29559
  10 42 -0.656375
  11 42 -0.309564
  12 42 -0.0162148
  13 42 2.10461
  14 42 -1.31919
  15 42 -1.65568
  16 42 -1.19986
  17 42 -0.799284
  18 42 1.60884
  19 42 0.25795
  20 42 2.90643
44400 20 840
  1 42 -0.735371
  2 42 -0.626979
  3 42 3.14624
  4 42 -1.42774
  5 42 2.464
  6 42 -1.6765
  7 42 -0.737884
  8 42 -0.911646
  9 42 2.29658
  10 42 0.95614
  11 42 -2.45134
  12 42 0.751413
  13 42 -0.827367
  14 42 -1.31886
  15 42 -0.270907
  16 42 -0.00872691
  17 42 -0.18934
  18 42 0.359794
  19 42 1.85929
  20 42 0.107058
44500 20 840
  1 42 0.362316
  2 42 0.312795
  3 42 -2.28703
  4 42 -0.762486
  5 42 0.0873238
  6 42 -1.13124
  7 42 1.6047
  8 42 -0.558924
  9 42 0.00277873
  10 42 0.25624
  11 42 0.761558
  12 42 1.08795
  13 42 -3.71746
  14 42 -1.05098
  15 42 -0.915447
  16 42 2.92664
  17 42 0.483144
  18 42 -1.37592
  19 42 -3.84519
  20 42 -1.97026
44600 20 840
  1 42 -2.95894
  2 42 -0.873654
  3 42 -4.5122
  4 42 -0.739475
  5 42 -0.970495
  6 42 -1.11168
  7 42 4.23967
  8 42 0.774493
  9 42 0.00320107
  10 42 0.352339
  11 42 0.0979982
  12 42 0.161227
  13 42 1.59058
  14 42 2.13372
  15 42 -0.712579
  16 42 3.60633
  17 42 -1.5211
  18 42 3.02971
  19 42 1.31823
  20 42 -2.86883
44700 20 840
  1 42 0.0961147
  2 42 1.15235
  3 42 -2.17081
  4 42 1.23659
  5 42 4.01978
  6 42 -0.380522
  7 42 2.83855
  8 42 -0.487552
  9 42 -1.47629
  10 42 -0.095035
  11 42 0.997807
  12 42 -1.43211
  13 42 -1.9457
  14 42 -3.31971
  15 42 2.03541
  16 42 -0.912302
  17 42 2.8227
  18 42 0.491983
  19 42 4.49971
  20 42 -3.78589
44800 20 840
  1 42 -0.140887
  2 42 0.645695
  3 42 -0.085402
  4 42 0.769339
  5 42 -2.3158
  6 42 1.08208
  7 42 1.5303
  8 42 -0.90843
  9 42 3.45782
  10 42 -0.274491
  11 42 -0.132613
  12 42 -1.25605
  13 42 -3.14054
  14 42 0.784395
  15 42 0.110981
  16 42 -1.99216
  17 42 1.99523
  18 42 -2.223
  19 42 -3.84268
  20 42 1.15048
44900 20 840
  1 42 -4.20154
  2 42 1.72531
  3 42 0.154483
  4 42 0.93833
  5 42 -5.31538
  6 42 -0.3401
  7 42 -4.49786
  8 42 -0.689078
  9 42 -0.731857
  10 42 1.48587
  11 42 -0.447483
  12 42 -1.17916
  13 42 3.42338
  14 42 3.39249
  15 42 -4.8976
  16 42 -0.264279
  17 42 -0.223354
  18 42 0.375884
  19 42 3.06735
  20 42 1.65407
45000 20 840
  1 42 0.497357
  2 42 0.826448
  3 42 -3.16365
  4 42 -1.69625
  5 42 -2.05642
  6 42 0.705531
  7 42 -3.24669
  8 42 0.780044
  9 42 -2.38019
  10 42 0.648837
  11 42 -0.390585
  12 42 -0.744577
  13 42 1.94793
  14 42 1.64906
  15 42 2.56858
  16 42 0.642156
  17 42 -0.204224
  18 42 2.05242
  19 42 3.2908
  20 42 2.05798
45100 20 840
  1 42 2.62616
  2 42 0.521905
  3 42 -2.71414
  4 42 -1.75548
  5 42 -0.976847
  6 42 -1.11616
  7 42 -0.995369
  8 42 1.57524
  9 42 0.946019
  10 42 -0.776305
  11 42 -1.87798
  12 42 1.20421
  13 42 -0.344039
  14 42 -1.06829
  15 42 0.480664
  16 42 -0.086702
  17 42 1.42102
  18 42 1.07454
  19 42 -1.51279
  20 42 0.977334
45200 20 840
  1 42 -1.9981
  2 42 -0.392284
  3 42 -4.27906
  4 42 -2.84565
  5 42 -6.75222
  6 42 -1.34747
  7 42 1.64062
  8 42 0.296777
  9 42 -1.26363
  10 42 -3.1274
  11 42 -1.51114
  12 42 1.66499
  13 42 -1.56137
  14 42 0.130664
  15 42 4.25466
  16 42 -3.85572
  17 42 -1.01546
  18 42 1.8787
  19 42 -1.06012
  20 42 0.695038
45300 20 840
  1 42 3.46752
  2 42 -1.31757
  3 42 -1.95623
  4 42 -1.09952
  5 42 -1.70411
  6 42 -0.0720646
  7 42 0.148372
  8 42 -0.147967
  9 42 -0.154378
  10 42 -0.0560481
  11 42 2.30826
  12 42 -0.591584
  13 42 -0.850037
  14 42 2.2863
  15 42 -0.828585
  16 42 -0.643244
  17 42 0.323413
  18 42 -1.22177
  19 42 1.43503
  20 42 -0.789046
45400 20 840
  1 42 -0.641945
  2 42 0.727456
  3 42 -0.152584
  4 42 1.04375
  5 42 0.527281
  6 42 -0.086286
  7 42 0.0817631
  8 42 0.517321
  9 42 -0.892825
  10 42 -0.486635
  11 42 0.0823961
  12 42 -0.974024
  13 42 -1.77497
  14 42 -0.0860803
  15 42 -3.54374
  16 42 -1.04704
  17 42 -0.45622
  18 42 -0.827178
  19 42 -4.08181
  20 42 -0.362058
45500 20 840
  1 42 0.525302
  2 42 2.13071
  3 42 1.88466
  4 42 1.11961
  5 42 4.13973
  6 42 0.104718
  7 42 -0.824077
  8 42 -1.73781
  9 42 1.78755
  10 42 -0.76343
  11 42 -0.458458
  12 42 -0.710038
  13 42 1.03732
  14 42 -0.690016
  15 42 0.798742
  16 42 -1.3179
  17 42 0.170225
  18 42 1.59208
  19 42 2.17732
  20 42 -2.00321
45600 20 840
  1 42 -4.16311
  2 42 1.4616
  3 42 -1.0928
  4 42 1.62189
  5 42 3.02228
  6 42 0.223974
  7 42 2.07656
  8 42 -0.456002
  9 42 1.47687
  10 42 2.86969
  11 42 1.64212
  12 42 -2.15677
  13 42 -0.952838
  14 42 1.1223
  15 42 0.374739
  16 42 -1.37411
  17 42 1.39897
  18 42 -0.449482
  19 42 -1.64956
  20 42 -3.9211
45700 20 840
  1 42 -2.00246
  2 42 0.136406
  3 42 4.08283
  4 42 -2.462
  5 42 -3.22166
  6 42 1.00348
  7 42 1.41383
  8 42 -0.150558
  9 42 -1.94532
  10 42 0.894899
  11 42 0.0371986
  12 42 0.0642945
  13 42 -1.2455
  14 42 0.599845
  15 42 -2.13658
  16 42 -3.25075
  17 42 -2.91118
  18 42 -0.269452
  19 42 -2.17843
  20 42 -1.30554
45800 20 840
  1 42 -0.781329
  2 42 -0.353253
  3 42 0.702016
  4 42 -0.668427
  5 42 0.783542
  6 42 -0.352556
  7 42 -1.80867
  8 42 0.573447
  9 42 -0.197041
  10 42 -0.144737
  11 42 -2.38557
  12 42 -0.395501
  13 42 -0.559095
  14 42 -0.573843
  15 42 -2.40916
  16 42 -0.817922
  17 42 -1.16485
  18 42 0.303804
  19 42 1.6376
  20 42 2.68207
45900 20 840
  1 42 0.156779
  2 42 0.840924
  3 42 -1.30511
  4 42 -0.671805
  5 42 1.12793
  6 42 -0.541979
  7 42 -1.42629
  8 42 -0.221322
  9 42 3.40403
  10 42 0.506188
  11 42 -0.943916
  12 42 -0.649926
  13 42 -3.93708
  14 42 1.65396
  15 42 0.26698
  16 42 1.30157
  17 42 1.67335
  18 42 -0.248864
  19 42 -0.891835
  20 42 1.36598
46000 20 840
  1 42 1.62288
  2 42 0.690131
  3 42 -4.52114
  4 42 -0.666525
  5 42 -3.77575
  6 42 -0.68259
  7 42 -5.5518
  8 42 0.727317
  9 42 0.700869
  10 42 0.522728
  11 42 0.473771
  12 42 0.113635
  13 42 -2.32776
  14 42 1.90161
  15 42 1.92423
  16 42 -0.174503
  17 42 -1.53687
  18 42 2.75482
  19 42 -5.95936
  20 42 2.35495
46100 20 840
  1 42 0.0758179
  2 42 -0.560654
  3 42 -1.83557
  4 42 -1.21201
  5 42 0.406835
  6 42 -1.58766
  7 42 -1.34616
  8 42 2.11073
  9 42 1.89193
  10 42 -1.63052
  11 42 -1.12486
  12 42 -0.276109
  13 42 1.48984
  14 42 0.727414
  15 42 2.69148
  16 42 1.06046
  17 42 1.68328
  18 42 3.38637
  19 42 1.27434
  20 42 -1.25739
46200 20 840
  1 42 -0.804057
  2 42 0.281716
  3 42 2.40452
  4 42 0.466692
  5 42 4.06241
  6 42 -1.78312
  7 42 2.75701
  8 42 -0.564033
  9 42 -1.74102
  10 42 -1.52339
  11 42 0.205811
  12 42 0.0694373
  13 42 1.77627
  14 42 -1.06937
  15 42 -0.424244
  16 42 -1.91924
  17 42 1.88813
  18 42 -0.59517
  19 42 0.739058
  20 42 2.06276
46300 20 840
  1 42 -1.05166
  2 42 0.515794
  3 42 -3.20289
  4 42 -0.0544039
  5 42 -3.41303
  6 42 0.0377277
  7 42 0.425542
  8 42 -0.449292
  9 42 -0.332367
  10 42 2.30766
  11 42 -0.415327
  12 42 -0.166017
  13 42 -0.953107
  14 42 1.91395
  15 42 -5.57439
  16 42 2.20106
  17 42 -0.796719
  18 42 -1.43856
  19 42 -2.26308
  20 42 -0.181532
46400 20 840
  1 42 -4.98986
  2 42 -0.927759
  3 42 -0.759099
  4 42 0.369266
  5 42 -2.42223
  6 42 0.933279
  7 42 3.52435
  8 42 0.116435
  9 42 -1.91618
  10 42 0.992456
  11 42 1.55679
  12 42 -0.00701491
  13 42 0.89055
  14 42 1.96777
  15 42 -0.489008
  16 42 -0.278831
  17 42 -0.272816
  18 42 0.224606
  19 42 3.14719
  20 42 -0.323037
46500 20 840
  1 42 -0.0115166
  2 42 0.447691
  3 42 -0.68608
  4 42 2.58635
  5 42 0.975629
  6 42 0.85413
  7 42 4.29042
  8 42 0.00773253
  9 42 1.36785
  10 42 -0.233899
  11 42 -0.228547
  12 42 0.176411
  13 42 -0.912656
  14 42 -1.70491
  15 42 3.95461
  16 42 -0.495879
  17 42 1.18331
  18 42 -0.108596
  19 42 -1.51338
  20 42 -2.85304
46600 20 840
  1 42 -0.998797
  2 42 -0.114532
  3 42 -3.85557
  4 42 -0.922114
  5 42 -3.60979
  6 42 0.0375443
  7 42 2.31883
  8 42 0.398557
  9 42 -2.40358
  10 42 -2.92928
  11 42 -2.04866
  12 42 -0.478795
  13 42 0.0239099
  14 42 -0.337281
  15 42 1.32423
  16 42 -0.937354
  17 42 0.745533
  18 42 0.731184
  19 42 1.04949
  20 42 0.492378
46700 20 840
  1 42 -1.7668
  2 42 1.46174
  3 42 -3.66565
  4 42 0.27963
  5 42 0.0895033
  6 42 -2.12712
  7 42 1.21587
  8 42 -2.22314
  9 42 -1.63423
  10 42 -2.33344
  11 42 1.72898
  12 42 -1.55555
  13 42 2.04579
  14 42 2.41245
  15 42 -0.122884
  16 42 -0.213423
  17 42 -0.221096
  18 42 -1.44338
  19 42 3.77442
  20 42 2.14584
46800 20 840
  1 42 0.514088
  2 42 -0.153711
  3 42 -5.15735
  4 42 -1.28808
  5 42 -1.74398
  6 42 -1.05207
  7 42 -0.256919
  8 42 0.888277
  9 42 1.40148
  10 42 2.17065
  11 42 0.115225
  12 42 0.109695
  13 42 -0.00932047
  14 42 1.00748
  15 42 -2.35679
  16 42 0.700448
  17 42 -2.07446
  18 42 -0.979366
  19 42 0.696683
  20 42 2.61544
46900 20 840
  1 42 0.926245
  2 42 0.504483
  3 42 0.755672
  4 42 0.820006
  5 42 -0.268154
  6 42 0.19436
  7 42 -6.7648
  8 42 0.034885
  9 42 -0.0776342
  10 42 0.539479
  11 42 -0.972812
  12 42 1.61312
  13 42 0.539617
  14 42 0.410858
  15 42 -2.72112
  16 42 -5.10267
  17 42 -1.61286
  18 42 1.32094
  19 42 -0.0174677
  20 42 0.445693
47000 20 840
  1 42 -2.00683
  2 42 -0.31467
  3 42 -1.4896
  4 42 0.879463
  5 42 4.74973
  6 42 0.443587
  7 42 -0.67464
  8 42 -0.623051
  9 42 1.90383
  10 42 2.75276
  11 42 0.312738
  12 42 0.331498
  13 42 1.88579
  14 42 -0.832536
  15 42 4.80852
  16 42 1.57312
  17 42 0.291868
  18 42 1.25186
  19 42 2.59499
  20 42 -0.25917
47100 20 840
  1 42 0.0596556
  2 42 1.09075
  3 42 -0.660744
  4 42 -1.02048
  5 42 3.21075
  6 42 0.838539
  7 42 0.0229692
  8 42 0.325152
  9 42 -0.338739
  10 42 0.639343
  11 42 1.21118
  12 42 -1.5315
  13 42 1.99038
  14 42 2.55808
  15 42 -0.931396
  16 42 -1.53197
  17 42 -2.04582
  18 42 -0.443842
  19 42 1.46218
  20 42 -2.80216
47200 20 840
  1 42 -1.35415
  2 42 -0.112726
  3 42 1.52658
  4 42 -0.654844
  5 42 -4.20628
  6 42 1.4945
  7 42 -3.92774
  8 42 -0.451332
  9 42 -0.0663361
  10 42 2.02682
  11 42 -0.557639
  12 42 0.132905
  13 42 -1.17656
  14 42 0.160845
  15 42 -2.29388
  16 42 -1.92013
  17 42 0.869487
  18 42 -1.72534
  19 42 -2.45606
  20 42 0.29647
47300 20 840
  1 42 1.43936
  2 42 1.12053
  3 42 1.31179
  4 42 1.51378
  5 42 0.597919
  6 42 0.751375
  7 42 1.10226
  8 42 0.016648
  9 42 2.40928
  10 42 1.26004
  11 42 -0.299754
  12 42 -1.64393
  13 42 -3.27781
  14 42 -0.48481
  15 42 -1.50235
  16 42 -0.726665
  17 42 2.42199
  18 42 -1.78062
  19 42 -0.00446375
  20 42 -3.06433
47400 20 840
  1 42 -1.18006
  2 42 0.772926
  3 42 -0.80945
  4 42 0.780494
  5 42 -1.79494
  6 42 -1.94734
  7 42 0.982153
  8 42 -0.947669
  9 42 -0.165992
  10 42 2.35496
  11 42 0.0940327
  12 42 -0.634022
  13 42 -3.66536
  14 42 0.787267
  15 42 -2.17679
  16 42 -0.657903
  17 42 -1.20884
  18 42 -0.185462
  19 42 -5.49294
  20 42 -1.52136
47500 20 840
  1 42 -0.00225068
  2 42 -0.964492
  3 42 0.688684
  4 42 -0.782223
  5 42 -2.62558
  6 42 -1.73758
  7 42 -1.68132
  8 42 -0.403227
  9 42 -1.44166
  10 42 -0.316432
  11 42 1.02881
  12 42 -0.273576
  13 42 0.629857
  14 42 2.43144
  15 42 0.578188
  16 42 2.09434
  17 42 -0.399374
  18 42 -0.165587
  19 42 -0.54903
  20 42 -1.94963
47600 20 840
  1 42 -2.55026
  2 42 -0.0592846
  3 42 -2.0513
  4 42 2.49369
  5 42 3.35035
  6 42 -0.656617
  7 42 3.72856
  8 42 0.66785
  9 42 -0.324857
  10 42 -4.58555
  11 42 -0.206938
  12 42 -1.21354
  13 42 2.08055
  14 42 -2.66384
  15 42 0.471563
  16 42 -1.71538
  17 42 -0.989272
  18 42 -0.171054
  19 42 -1.0407
  20 42 0.605148
47700 20 840
  1 42 -0.836117
  2 42 0.708924
  3 42 -4.14143
  4 42 0.996544
  5 42 -1.50627
  6 42 0.918141
  7 42 -1.44635
  8 42 1.03737
  9 42 -3.11677
  10 42 0.0910936
  11 42 -1.65099
  12 42 -1.02538
  13 42 -0.312086
  14 42 -0.246513
  15 42 -1.09617
  16 42 0.326117
  17 42 -0.914764
  18 42 1.46646
  19 42 -0.575557
  20 42 0.392205
47800 20 840
  1 42 -2.56151
  2 42 0.186054
  3 42 -2.23307
  4 42 0.0765024
  5 42 -1.53874
  6 42 0.587698
  7 42 -4.04326
  8 42 0.170104
  9 42 -2.2259
  10 42 -1.13522
  11 42 1.49603
  12 42 -1.39494
  13 42 -0.703759
  14 42 2.70177
  15 42 -1.29526
  16 42 -0.102026
  17 42 -2.43228
  18 42 1.24122
  19 42 -1.08608
  20 42 3.86482
47900 20 840
  1 42 1.8676
  2 42 0.0453535
  3 42 0.236021
  4 42 -0.996171
  5 42 6.04424
  6 42 0.88219
  7 42 -2.11384
  8 42 0.154009
  9 42 3.63454
  10 42 0.278597
  11 42 0.093793
  12 42 0.347799
  13 42 2.43794
  14 42 1.51616
  15 42 0.77451
  16 42 -0.0642288
  17 42 -0.959124
  18 42 3.72229
  19 42 1.41532
  20 42 0.341367
48000 20 840
  1 42 1.34859
  2 42 -0.189516
  3 42 -0.801422
  4 42 0.364078
  5 42 1.18461
  6 42 -0.551307
  7 42 -1.93419
  8 42 -2.16657
  9 42 -1.86691
  10 42 -1.16571
  11 42 0.219542
  12 42 1.18737
  13 42 -0.928479
  14 42 -1.08633
  15 42 0.701958
  16 42 1.66934
  17 42 0.223949
  18 42 3.00749
  19 42 0.319928
  20 42 -0.184929
48100 20 840
  1 42 0.403168
  2 42 -0.870694
  3 42 0.340052
  4 42 -1.49779
  5 42 -2.03352
  6 42 0.919889
  7 42 0.586491
  8 42 -0.795074
  9 42 5.24309
  10 42 0.468566
  11 42 -1.55264
  12 42 -0.0250289
  13 42 -5.41136
  14 42 0.735543
  15 42 -2.77744
  16 42 1.31268
  17 42 -0.616545
  18 42 -0.194482
  19 42 -0.0923354
  20 42 -3.30961
48200 20 840
  1 42 1.18549
  2 42 -0.0182732
  3 42 -1.63363
  4 42 -3.66053
  5 42 -0.964128
  6 42 -1.15744
  7 42 4.72669
  8 42 -0.971589
  9 42 -1.01556
  10 42 2.54701
  11 42 1.10692
  12 42 -1.02397
  13 42 -0.604345
  14 42 1.02953
  15 42 -0.427716
  16 42 0.34969
  17 42 2.60237
  18 42 0.289867
  19 42 2.00366
  20 42 -1.36505
48300 20 840
  1 42 0.504869
  2 42 -0.190462
  3 42 1.93875
  4 42 1.4256
  5 42 -1.26654
  6 42 -0.110331
  7 42 3.83228
  8 42 0.489702
  9 42 1.87134
  10 42 2.94458
  11 42 0.02516
  12 42 -0.368693
  13 42 0.0563005
  14 42 1.71602
  15 42 -2.2354
  16 42 -3.60035
  17 42 -2.55347
  18 42 -0.213831
  19 42 -3.21628
  20 42 -3.61367
48400 20 840
  1 42 2.06089
  2 42 -0.175425
  3 42 -0.911117
  4 42 2.57943
  5 42 0.444697
  6 42 1.08884
  7 42 2.38718
  8 42 -0.397596
  9 42 1.16303
  10 42 -1.6751
  11 42 -0.0364066
  12 42 -0.931086
  13 42 0.274102
  14 42 -0.709482
  15 42 2.45306
  16 42 -1.36355
  17 42 1.47756
  18 42 -1.68974
  19 42 0.0130862
  20 42 -0.187362
48500 20 840
  1 42 -1.77076
  2 42 0.881249
  3 42 -2.98278
  4 42 1.38448
  5 42 0.710766
  6 42 0.671078
  7 42 3.73087
  8 42 -1.55468
  9 42 2.22023
  10 42 -0.91012
  11 42 1.95828
  12 42 -1.16792
  13 42 3.13607
  14 42 1.83066
  15 42 4.02066
  16 42 1.486
  17 42 -1.94201
  18 42 0.587322
  19 42 -0.490811
  20 42 -1.77541
48600 20 840
  1 42 -0.391639
  2 42 0.0124998
  3 42 0.18846
  4 42 -2.61388
  5 42 -2.72165
  6 42 0.271428
  7 42 -4.63976
  8 42 -0.48103
  9 42 -0.251484
  10 42 0.84594
  11 42 -1.11181
  12 42 -0.476997
  13 42 1.28055
  14 42 1.08826
  15 42 -3.63806
  16 42 0.494738
  17 42 1.18761
  18 42 -1.3307
  19 42 -0.504039
  20 42 1.87757
48700 20 840
  1 42 2.43155
  2 42 -0.163522
  3 42 -1.54314
  4 42 0.115317
  5 42 1.70276
  6 42 0.170393
  7 42 -2.12463
  8 42 -1.16385
  9 42 0.419249
  10 42 -1.58932
  11 42 2.34608
  12 42 0.821014
  13 42 -1.46319
  14 42 0.772272
  15 42 -3.07979
  16 42 -0.992565
  17 42 -0.681165
  18 42 -2.36644
  19 42 -2.97796
  20 42 2.66257
48800 20 840
  1 42 0.646812
  2 42 -0.348588
  3 42 0.686485
  4 42 -0.646982
  5 42 3.25103
  6 42 0.535411
  7 42 -2.05461
  8 42 -2.15447
  9 42 0.0802113
  10 42 2.53473
  11 42 0.20265
  12 42 1.99623
  13 42 -0.586287
  14 42 0.423444
  15 42 -0.65631
  16 42 -0.289179
  17 42 -2.86994
  18 42 1.03259
  19 42 -0.650364
  20 42 1.18498
48900 20 840
  1 42 0.986781
  2 42 -0.469755
  3 42 1.81962
  4 42 -1.08347
  5 42 -5.54836
  6 42 -0.974846
  7 42 -5.09784
  8 42 1.43427
  9 42 -3.40324
  10 42 0.536856
  11 42 -0.926256
  12 42 -0.110456
  13 42 -4.39961
  14 42 2.58455
  15 42 1.97357
  16 42 1.32638
  17 42 -0.705174
  18 42 -0.720055
  19 42 -0.842819
  20 42 -3.75439
49000 20 840
  1 42 0.442005
  2 42 -0.372466
  3 42 3.05287
  4 42 0.990877
  5 42 0.876563
  6 42 -0.543399
  7 42 -2.23803
  8 42 0.343398
  9 42 0.80384
  10 42 -0.401649
  11 42 -0.480786
  12 42 0.81575
  13 42 -0.757135
  14 42 0.825716
  15 42 1.42996
  16 42 -1.58659
  17 42 -0.415543
  18 42 -1.40552
  19 42 -1.21915
  20 42 -1.2772
49100 20 840
  1 42 -2.96565
  2 42 0.682345
  3 42 -0.578812
  4 42 1.71935
  5 42 4.41796
  6 42 1.02331
  7 42 0.0101225
  8 42 2.49548
  9 42 -3.58047
  10 42 -2.29654
  11 42 -0.0340114
  12 42 -0.915284
  13 42 1.93848
  14 42 -2.17975
  15 42 -0.129329
  16 42 -2.74915
  17 42 1.52294
  18 42 2.47105
  19 42 0.351575
  20 42 -1.27898
49200 20 840
  1 42 -1.6873
  2 42 -1.18839
  3 42 -1.04681
  4 42 0.295649
  5 42 -1.42554
  6 42 0.267729
  7 42 0.645857
  8 42 0.834637
  9 42 -4.41051
  10 42 -0.43127
  11 42 1.53511
  12 42 0.47962
  13 42 1.7869
  14 42 0.121253
  15 42 -3.9995
  16 42 -2.30871
  17 42 -0.594456
  18 42 -1.48624
  19 42 -1.40415
  20 42 1.6531
49300 20 840
  1 42 -0.885711
  2 42 0.741605
  3 42 3.61118
  4 42 0.546826
  5 42 -0.613472
  6 42 1.43842
  7 42 1.40052
  8 42 -0.502717
  9 42 1.23003
  10 42 0.714283
  11 42 0.67319
  12 42 -0.683353
  13 42 4.29982
  14 42 1.00528
  15 42 0.181217
  16 42 -0.734872
  17 42 -0.313951
  18 42 -0.0219607
  19 42 3.04835
  20 42 -1.24682
49400 20 840
  1 42 -0.118955
  2 42 -0.621202
  3 42 -1.12831
  4 42 0.165118
  5 42 1.5229
  6 42 -0.526252
  7 42 2.96365
  8 42 -0.944687
  9 42 0.635664
  10 42 2.09295
  11 42 -1.13058
  12 42 -2.0699
  13 42 1.93098
  14 42 -1.52315
  15 42 3.52411
  16 42 1.65444
  17 42 0.41574
  18 42 2.25083
  19 42 1.22046
  20 42 -2.27611
49500 20 840
  1 42 -0.54517
  2 42 -1.00467
  3 42 -1.47933
  4 42 -0.635579
  5 42 3.49511
  6 42 0.657227
  7 42 -2.43482
  8 42 -1.8697
  9 42 0.559947
  10 42 0.569269
  11 42 -0.103185
  12 42 -0.0692896
  13 42 -1.49921
  14 42 -2.50968
  15 42 -0.755288
  16 42 2.24082
  17 42 -0.440802
  18 42 0.0947324
  19 42 0.295881
  20 42 -0.411918
49600 20 840
  1 42 0.983698
  2 42 -1.01672
  3 42 -0.516987
  4 42 -0.609382
  5 42 4.35321
  6 42 0.31273
  7 42 1.15855
  8 42 -0.713706
  9 42 0.478168
  10 42 -2.29526
  11 42 1.28039
  12 42 -0.623447
  13 42 -2.01757
  14 42 1.74767
  15 42 1.27828
  16 42 5.76999
  17 42 -0.85132
  18 42 1.3859
  19 42 0.851141
  20 42 2.51017
49700 20 840
  1 42 0.592242
  2 42 1.48727
  3 42 0.4018
  4 42 -1.87071
  5 42 -0.476673
  6 42 -0.911546
  7 42 -2.74553
  8 42 0.285731
  9 42 1.92815
  10 42 3.85617
  11 42 -0.362221
  12 42 1.57815
  13 42 2.07471
  14 42 1.62604
  15 42 -2.87422
  16 42 -3.20012
  17 42 -1.56705
  18 42 2.67951
  19 42 3.76052
  20 42 0.0789931
49800 20 840
  1 42 1.19653
  2 42 0.498869
  3 42 0.0946481
  4 42 1.54085
  5 42 -3.04101
  6 42 -0.375309
  7 42 0.314647
  8 42 -1.74806
  9 42 2.32977
  10 42 2.98396
  11 42 -0.7958
  12 42 -0.347373
  13 42 -0.90433
  14 42 -0.338536
  15 42 1.4678
  16 42 0.19306
  17 42 1.80808
  18 42 -1.75914
  19 42 -0.984633
  20 42 -0.290297
49900 20 840
  1 42 -1.14193
  2 42 -0.484893
  3 42 -0.418178
  4 42 -0.924244
  5 42 2.42379
  6 42 1.40966
