# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  6 42 0.420833
  7 42 2.33563
  8 42 1.20128
  9 42 -2.28679
  10 42 0.750071
  11 42 -0.71541
  12 42 -0.321607
  13 42 -0.0405037
  14 42 1.04924
  15 42 -1.14208
  16 42 -0.983538
  17 42 -0.259215
  18 42 -0.090939
  19 42 -0.650271
  20 42 -0.9864
49200 20 840
  1 42 -1.48472
  2 42 -0.805135
  3 42 0.993643
  4 42 0.109806
  5 42 -0.925008
  6 42 0.608759
  7 42 0.573521
  8 42 -0.672035
  9 42 -0.796332
  10 42 1.99402
  11 42 -0.374425
  12 42 -0.148762
  13 42 -0.500837
  14 42 -0.771878
  15 42 -0.546747
  16 42 -0.0163253
  17 42 0.221876
  18 42 1.25254
  19 42 -0.663037
  20 42 -0.534195
49300 20 840
  1 42 -1.55794
  2 42 -1.59144
  3 42 0.0269008
  4 42 -0.666263
  5 42 -0.87014
  6 42 0.853008
  7 42 0.901879
  8 42 -0.290494
  9 42 1.36103
  10 42 -0.28275
  11 42 -1.17371
  12 42 -0.255658
  13 42 -0.0392145
  14 42 -0.547039
  15 42 1.86489
  16 42 0.477393
  17 42 0.900171
  18 42 -1.45688
  19 42 -0.390854
  20 42 -1.28603
49400 20 840
  1 42 -1.35142
  2 42 0.774042
  3 42 0.0612371
  4 42 0.829649
  5 42 1.06058
  6 42 1.15348
  7 42 0.312504
  8 42 0.442942
  9 42 1.19037
  10 42 0.704795
  11 42 -2.24323
  12 42 1.29914
  13 42 0.778217
  14 42 0.516188
  15 42 0.0144525
  16 42 0.0074089
  17 42 0.415653
  18 42 0.758761
  19 42 1.0612
  20 42 -0.0175831
49500 20 840
  1 42 1.2623
  2 42 -0.858086
  3 42 0.37254
  4 42 0.177693
  5 42 -1.2808
  6 42 1.82859
  7 42 -0.890022
  8 42 0.0595405
  9 42 -0.160337
  10 42 -0.722909
  11 42 1.63438
  12 42 0.482756
  13 42 -0.469632
  14 42 0.442812
  15 42 -1.45908
  16 42 1.19959
  17 42 -1.78431
  18 42 -0.860138
  19 42 -0.0610237
  20 42 2.49978
49600 20 840
  1 42 1.48126
  2 42 0.564691
  3 42 -2.33195
  4 42 0.798597
  5 42 -1.65122
  6 42 1.39612
  7 42 -1.15142
  8 42 -1.09327
  9 42 0.0829317
  10 42 0.466236
  11 42 0.806115
  12 42 -0.273385
  13 42 -0.343758
  14 42 -0.939095
  15 42 -0.382051
  16 42 0.0491617
  17 42 1.32953
  18 42 -0.201655
  19 42 0.310159
  20 42 2.44974
49700 20 840
  1 42 -0.158262
  2 42 0.0236405
  3 42 -0.694062
  4 42 1.50152
  5 42 0.742382
  6 42 0.18331
  7 42 -0.266137
  8 42 -1.32342
  9 42 2.11276
  10 42 0.859702
  11 42 2.24436
  12 42 -0.286556
  13 42 0.866118
  14 42 -0.871713
  15 42 -1.06196
  16 42 1.01995
  17 42 0.39374
  18 42 1.41044
  19 42 -0.141429
  20 42 -0.0142085
49800 20 840
  1 42 0.799735
  2 42 -1.05945
  3 42 -0.310473
  4 42 2.39877
  5 42 -3.35546
  6 42 -2.08283
  7 42 0.122081
  8 42 0.511586
  9 42 0.308752
  10 42 0.942271
  11 42 1.83681
  12 42 -1.00105
  13 42 1.08439
  14 42 -0.50951
  15 42 0.252838
  16 42 -1.00917
  17 42 1.85161
  18 42 -0.366879
  19 42 -0.0795024
  20 42 0.126682
49900 20 840
  1 42 -0.184471
  2 42 0.923132
  3 42 0.489931
  4 42 0.101139
  5 42 1.12187
  6 42 0.550696
  7 42 0.25677
  8 42 0.102245
  9 42 -1.00228
  10 42 -0.359448
  11 42 1.36862
  12 42 -0.518981
  13 42 -1.27961
  14 42 -0.763184
  15 42 -0.583658
  16 42 -0.233676
  17 42 -0.52955
  18 42 2.44427
  19 42 1.58552
  20 42 -0.70948
50000 20 840
  1 42 -1.59911
  2 42 0.051576
  3 42 1.91614
  4 42 -1.20806
  5 42 1.05441
  6 42 0.202701
  7 42 -0.647152
  8 42 -1.54275
  9 42 0.588478
  10 42 -1.05918
  11 42 -0.76212
  12 42 0.569267
  13 42 -1.08072
  14 42 -2.12041
  15 42 0.992495
  16 42 0.0407131
  17 42 0.0924899
  18 42 0.843823
  19 42 -0.0250526
  20 42 -0.166937
50100 20 840
  1 42 -3.33067
  2 42 0.310712
  3 42 1.06021
  4 42 0.0847848
  5 42 1.39329
  6 42 -0.951653
  7 42 1.84013
  8 42 0.520947
  9 42 1.21199
  10 42 -0.0442973
  11 42 -0.410316
  12 42 -1.52535
  13 42 -0.510318
  14 42 -0.561534
  15 42 0.565919
  16 42 -0.588849
  17 42 0.361644
  18 42 0.743688
  19 42 0.659009
  20 42 -1.50844
50200 20 840
  1 42 -1.15877
  2 42 -0.712772
  3 42 1.44931
  4 42 -0.912813
  5 42 0.0927556
  6 42 0.944492
  7 42 0.412459
  8 42 1.55903
  9 42 -1.08462
  10 42 1.30542
  11 42 0.119938
  12 42 -0.812305
  13 42 0.599639
  14 42 1.08479
  15 42 -1.44531
  16 42 0.539849
  17 42 0.7147
  18 42 1.10156
  19 42 0.820503
  20 42 0.66447
50300 20 840
  1 42 1.42933
  2 42 -0.41236
  3 42 -1.02454
  4 42 -2.11184
  5 42 -1.52459
  6 42 2.77687
  7 42 0.715784
  8 42 0.587369
  9 42 -0.467341
  10 42 -0.588936
  11 42 0.22196
  12 42 -0.0331343
  13 42 -0.77713
  14 42 2.24482
  15 42 -0.746347
  16 42 -0.274579
  17 42 0.919652
  18 42 0.520447
  19 42 -1.16687
  20 42 0.281776
50400 20 840
  1 42 -0.721015
  2 42 2.44899
  3 42 -1.56452
  4 42 0.735852
  5 42 1.92045
  6 42 1.48193
  7 42 -0.181717
  8 42 0.4371
  9 42 2.0605
  10 42 -1.16568
  11 42 -3.23061
  12 42 0.404223
  13 42 0.157133
  14 42 0.329045
  15 42 0.511028
  16 42 -0.383354
  17 42 0.474117
  18 42 0.270917
  19 42 2.88035
  20 42 0.640541
50500 20 840
  1 42 1.70383
  2 42 1.0597
  3 42 0.730702
  4 42 -0.680374
  5 42 -0.738604
  6 42 -1.03155
  7 42 0.712085
  8 42 -0.676378
  9 42 0.181925
  10 42 0.340791
  11 42 0.651361
  12 42 0.895649
  13 42 -1.20899
  14 42 1.2986
  15 42 0.630857
  16 42 1.46324
  17 42 1.13944
  18 42 0.306977
  19 42 1.1328
  20 42 0.468842
50600 20 840
  1 42 2.07809
  2 42 -0.00053093
  3 42 0.203649
  4 42 1.74843
  5 42 -0.0221804
  6 42 -1.08803
  7 42 0.962564
  8 42 -0.995978
  9 42 -2.79224
  10 42 0.836772
  11 42 -0.0224876
  12 42 0.379089
  13 42 -0.0232093
  14 42 1.02783
  15 42 -0.274506
  16 42 -2.44286
  17 42 2.5429
  18 42 0.516169
  19 42 1.70191
  20 42 0.320945
50700 20 840
  1 42 1.3515
  2 42 -1.21477
  3 42 0.368018
  4 42 -0.19972
  5 42 1.09898
  6 42 -0.450296
  7 42 2.19287
  8 42 0.721268
  9 42 -0.337019
  10 42 0.85754
  11 42 0.793602
  12 42 1.62603
  13 42 -0.613238
  14 42 -1.07018
  15 42 -0.283663
  16 42 0.726879
  17 42 -0.00874967
  18 42 0.514743
  19 42 0.951582
  20 42 -0.584796
50800 20 840
  1 42 -0.563253
  2 42 1.49707
  3 42 1.77662
  4 42 -0.166549
  5 42 -0.862431
  6 42 -1.63383
  7 42 0.35492
  8 42 1.8052
  9 42 2.21022
  10 42 0.214948
  11 42 0.888945
  12 42 -1.24034
  13 42 0.0907923
  14 42 -1.75781
  15 42 1.82947
  16 42 -1.18722
  17 42 0.586954
  18 42 0.227763
  19 42 -0.00437676
  20 42 -0.992419
50900 20 840
  1 42 -0.198648
  2 42 0.36569
  3 42 2.72396
  4 42 0.658756
  5 42 0.933814
  6 42 0.435643
  7 42 1.98502
  8 42 1.97093
  9 42 -0.452991
  10 42 0.325179
  11 42 0.696532
  12 42 -0.243331
  13 42 0.338366
  14 42 0.357305
  15 42 -0.0794176
  16 42 0.584467
  17 42 -0.886404
  18 42 2.02623
  19 42 0.0274333
  20 42 -1.24241
51000 20 840
  1 42 0.529695
  2 42 -0.968858
  3 42 0.832559
  4 42 -0.44723
  5 42 -1.26058
  6 42 0.663536
  7 42 0.475063
  8 42 1.22328
  9 42 -1.61182
  10 42 1.56705
  11 42 1.16949
  12 42 -0.00670401
  13 42 0.928994
  14 42 1.11356
  15 42 -1.43843
  16 42 -0.822564
  17 42 0.469365
  18 42 1.22568
  19 42 -1.44625
  20 42 0.0718757
51100 20 840
  1 42 -0.356707
  2 42 0.271151
  3 42 0.923801
  4 42 1.2985
  5 42 -0.144331
  6 42 1.00793
  7 42 -0.819931
  8 42 0.866424
  9 42 1.68034
  10 42 1.05991
  11 42 0.428702
  12 42 -0.41666
  13 42 -0.445587
  14 42 0.341737
  15 42 -0.55851
  16 42 -1.31474
  17 42 0.230948
  18 42 1.1102
  19 42 -1.4098
  20 42 -1.66254
51200 20 840
  1 42 -1.49447
  2 42 1.12569
  3 42 -0.238196
  4 42 -0.393454
  5 42 0.579937
  6 42 1.48447
  7 42 -0.325536
  8 42 0.610903
  9 42 -0.0689173
  10 42 1.94919
  11 42 0.101777
  12 42 1.52218
  13 42 -0.212547
  14 42 0.490282
  15 42 0.342928
  16 42 0.459189
  17 42 0.775233
  18 42 0.858982
  19 42 -1.80053
  20 42 0.16849
51300 20 840
  1 42 0.424259
  2 42 0.32682
  3 42 0.979633
  4 42 0.90521
  5 42 -2.31042
  6 42 -0.105565
  7 42 1.6286
  8 42 -0.852524
  9 42 -1.96452
  10 42 -0.661676
  11 42 0.209785
  12 42 0.788692
  13 42 -1.06031
  14 42 0.666097
  15 42 0.0805345
  16 42 -2.6853
  17 42 1.56807
  18 42 0.276565
  19 42 0.467268
  20 42 -0.314264
51400 20 840
  1 42 -0.590527
  2 42 -1.04556
  3 42 -2.04659
  4 42 0.788655
  5 42 -1.44877
  6 42 -1.43612
  7 42 0.662218
  8 42 -0.345354
  9 42 -0.095904
  10 42 1.2864
  11 42 -0.613462
  12 42 1.07434
  13 42 -0.01082
  14 42 -1.00602
  15 42 0.413217
  16 42 1.11882
  17 42 2.02537
  18 42 0.0523254
  19 42 1.97637
  20 42 1.65557
51500 20 840
  1 42 -0.253794
  2 42 0.878311
  3 42 0.78145
  4 42 -0.159056
  5 42 -1.137
  6 42 0.0421262
  7 42 0.908854
  8 42 -0.716592
  9 42 2.41252
  10 42 0.513095
  11 42 2.12968
  12 42 0.00695965
  13 42 -1.28942
  14 42 -1.25972
  15 42 -0.596208
  16 42 1.95345
  17 42 0.863819
  18 42 0.449369
  19 42 -0.901083
  20 42 -1.06085
51600 20 840
  1 42 -0.18278
  2 42 -1.1275
  3 42 -0.142325
  4 42 1.72783
  5 42 -1.49911
  6 42 -0.493552
  7 42 0.573517
  8 42 -0.668108
  9 42 2.62807
  10 42 0.558251
  11 42 -1.17613
  12 42 -1.25399
  13 42 0.519633
  14 42 -1.45989
  15 42 -1.04801
  16 42 -1.00661
  17 42 2.05097
  18 42 0.72851
  19 42 0.846754
  20 42 0.241666
51700 20 840
  1 42 0.122338
  2 42 -1.28242
  3 42 -1.50835
  4 42 0.769949
  5 42 0.392725
  6 42 1.07343
  7 42 1.43762
  8 42 0.733836
  9 42 -0.404305
  10 42 2.0899
  11 42 1.38506
  12 42 -1.53794
  13 42 0.409262
  14 42 -0.746691
  15 42 -1.95735
  16 42 -0.374233
  17 42 -0.702458
  18 42 -1.46762
  19 42 0.854291
  20 42 0.562405
51800 20 840
  1 42 0.234568
  2 42 -0.408
  3 42 0.181296
  4 42 0.791734
  5 42 0.134344
  6 42 1.91171
  7 42 -1.14172
  8 42 0.348376
  9 42 0.207307
  10 42 0.321222
  11 42 0.600076
  12 42 -1.11715
  13 42 1.21086
  14 42 -1.84723
  15 42 -0.603474
  16 42 -1.17699
  17 42 1.03881
  18 42 1.36578
  19 42 0.935124
  20 42 -0.327141
51900 20 840
  1 42 -1.22521
  2 42 1.50016
  3 42 -0.0125498
  4 42 1.16504
  5 42 2.24725
  6 42 3.23082
  7 42 -2.06827
  8 42 -0.57455
  9 42 0.268785
  10 42 0.926851
  11 42 0.542117
  12 42 0.843779
  13 42 -0.0455558
  14 42 -0.778979
  15 42 0.94904
  16 42 2.68502
  17 42 -2.12942
  18 42 0.355889
  19 42 -2.40929
  20 42 -1.19367
52000 20 840
  1 42 -1.1073
  2 42 -0.00412951
  3 42 1.10148
  4 42 -0.904577
  5 42 -1.09806
  6 42 -0.535987
  7 42 -0.398973
  8 42 -0.890776
  9 42 -1.76108
  10 42 -0.181683
  11 42 0.62597
  12 42 -1.50767
  13 42 0.644065
  14 42 -0.865958
  15 42 1.33039
  16 42 -0.816486
  17 42 0.139276
  18 42 -0.435088
  19 42 0.986997
  20 42 1.37678
52100 20 840
  1 42 1.02657
  2 42 -0.97111
  3 42 0.139884
  4 42 0.0319782
  5 42 -0.518185
  6 42 0.596628
  7 42 -0.18282
  8 42 -0.919019
  9 42 0.579049
  10 42 0.658738
  11 42 -0.00152025
  12 42 -0.347052
  13 42 -1.03502
  14 42 -0.577129
  15 42 -1.41759
  16 42 -0.37264
  17 42 1.74607
  18 42 0.674857
  19 42 0.638672
  20 42 0.151487
52200 20 840
  1 42 -0.319569
  2 42 1.56245
  3 42 -0.915305
  4 42 -0.47901
  5 42 0.406022
  6 42 2.05548
  7 42 1.67198
  8 42 -0.387136
  9 42 -0.684909
  10 42 0.323333
  11 42 -0.146555
  12 42 1.02634
  13 42 0.360996
  14 42 0.0285526
  15 42 -0.714457
  16 42 0.303637
  17 42 0.317075
  18 42 -1.09628
  19 42 0.461461
  20 42 -1.45105
52300 20 840
  1 42 1.99895
  2 42 -0.516869
  3 42 5.12376
  4 42 0.137336
  5 42 -0.767478
  6 42 -1.72818
  7 42 0.415792
  8 42 -0.739378
  9 42 0.92928
  10 42 0.543766
  11 42 -1.314
  12 42 1.03403
  13 42 -1.87502
  14 42 -1.32824
  15 42 -0.561894
  16 42 -0.754941
  17 42 -0.038148
  18 42 0.0715634
  19 42 1.22126
  20 42 -1.57148
52400 20 840
  1 42 1.18824
  2 42 -0.510475
  3 42 -2.04563
  4 42 -1.73597
  5 42 -1.21211
  6 42 -0.738509
  7 42 1.00809
  8 42 -0.552359
  9 42 -0.42638
  10 42 3.19432
  11 42 -0.968927
  12 42 -1.63492
  13 42 -0.0642644
  14 42 -0.489408
  15 42 -1.30981
  16 42 1.37754
  17 42 -0.0776814
  18 42 -0.318083
  19 42 0.526755
  20 42 0.320842
52500 20 840
  1 42 2.14683
  2 42 -0.296651
  3 42 -1.30778
  4 42 -0.0900369
  5 42 -0.05195
  6 42 0.728065
  7 42 2.06774
  8 42 -0.529346
  9 42 -1.72065
  10 42 0.586264
  11 42 1.67011
  12 42 -0.740487
  13 42 -0.546274
  14 42 0.509498
  15 42 -1.41104
  16 42 0.779124
  17 42 0.919942
  18 42 1.46256
  19 42 0.170313
  20 42 -0.261219
52600 20 840
  1 42 -0.361487
  2 42 -1.16108
  3 42 -1.34447
  4 42 1.54411
  5 42 1.00741
  6 42 0.464676
  7 42 -0.361408
  8 42 -0.176449
  9 42 0.675233
  10 42 0.821479
  11 42 0.859705
  12 42 0.264783
  13 42 -0.467323
  14 42 0.169171
  15 42 -0.347643
  16 42 1.58404
  17 42 1.28513
  18 42 -0.174257
  19 42 -0.554987
  20 42 -0.117871
52700 20 840
  1 42 -2.35167
  2 42 0.39829
  3 42 0.78425
  4 42 -0.0151089
  5 42 -0.0374141
  6 42 0.115723
  7 42 1.02057
  8 42 0.101039
  9 42 1.28243
  10 42 0.640593
  11 42 1.31954
  12 42 -0.521899
  13 42 -0.526453
  14 42 0.0798566
  15 42 1.08718
  16 42 1.37942
  17 42 -1.0315
  18 42 -0.56322
  19 42 -1.37983
  20 42 1.15937
52800 20 840
  1 42 -1.10986
  2 42 -1.32659
  3 42 1.42045
  4 42 -1.65882
  5 42 0.713556
  6 42 0.378323
  7 42 0.810154
  8 42 0.226434
  9 42 2.4637
  10 42 -0.505686
  11 42 0.08891
  12 42 0.839557
  13 42 -1.01592
  14 42 0.124857
  15 42 -0.112239
  16 42 -0.734366
  17 42 1.75408
  18 42 1.677
  19 42 1.08299
  20 42 0.421403
52900 20 840
  1 42 -1.57456
  2 42 1.86743
  3 42 -0.839795
  4 42 -0.484048
  5 42 1.6795
  6 42 1.24455
  7 42 1.93672
  8 42 -0.0946206
  9 42 0.433269
  10 42 -0.659837
  11 42 -1.03919
  12 42 1.03475
  13 42 -0.483086
  14 42 0.267086
  15 42 -0.664432
  16 42 0.596107
  17 42 -0.158922
  18 42 2.03637
  19 42 -1.71951
  20 42 -0.0928925
53000 20 840
  1 42 -0.869601
  2 42 0.430486
  3 42 2.69043
  4 42 -1.05584
  5 42 -0.732808
  6 42 -0.796966
  7 42 0.527895
  8 42 -0.102943
  9 42 1.11966
  10 42 -0.683123
  11 42 0.893799
  12 42 -0.718313
  13 42 -1.86725
  14 42 -0.246348
  15 42 0.632782
  16 42 -0.0697756
  17 42 1.89148
  18 42 2.34463
  19 42 0.418839
  20 42 0.177256
53100 20 840
  1 42 -0.181756
  2 42 0.424617
  3 42 2.80392
  4 42 -0.37241
  5 42 -0.212703
  6 42 -1.26866
  7 42 -2.08929
  8 42 0.37892
  9 42 1.8356
  10 42 3.04884
  11 42 1.30098
  12 42 -0.613647
  13 42 -0.914623
  14 42 -0.194214
  15 42 -2.10777
  16 42 -0.227703
  17 42 0.936936
  18 42 1.75153
  19 42 -1.5154
  20 42 -0.740676
53200 20 840
  1 42 -0.506016
  2 42 0.181002
  3 42 -1.43202
  4 42 0.658899
  5 42 -2.26333
  6 42 -0.526242
  7 42 1.52243
  8 42 0.495039
  9 42 -0.579787
  10 42 0.748478
  11 42 0.184015
  12 42 0.559844
  13 42 0.55419
  14 42 2.52236
  15 42 0.185469
  16 42 1.1636
  17 42 0.999694
  18 42 2.54453
  19 42 -0.441703
  20 42 -0.3694
53300 20 840
  1 42 1.72683
  2 42 0.386188
  3 42 0.187319
  4 42 0.758126
  5 42 0.252649
  6 42 -0.301016
  7 42 1.90134
  8 42 0.704681
  9 42 0.394227
  10 42 -0.572591
  11 42 -0.130475
  12 42 0.284771
  13 42 -1.89232
  14 42 0.885341
  15 42 0.494309
  16 42 1.09787
  17 42 1.9837
  18 42 -0.0737936
  19 42 1.54093
  20 42 0.0896266
53400 20 840
  1 42 -0.207507
  2 42 -0.992304
  3 42 -2.35287
  4 42 -0.627421
  5 42 1.72941
  6 42 -0.88531
  7 42 0.624615
  8 42 -0.792862
  9 42 -1.05936
  10 42 1.54961
  11 42 -1.03169
  12 42 -1.9473
  13 42 -0.332224
  14 42 -0.303998
  15 42 1.21871
  16 42 1.63485
  17 42 1.59783
  18 42 -0.37578
  19 42 0.33695
  20 42 0.250884
53500 20 840
  1 42 1.348
  2 42 -0.0676972
  3 42 0.0204962
  4 42 0.644258
  5 42 2.10257
  6 42 0.587851
  7 42 1.56378
  8 42 -0.0170782
  9 42 0.620321
  10 42 -0.218191
  11 42 -0.284395
  12 42 -0.188146
  13 42 -0.956289
  14 42 -0.532767
  15 42 1.29649
  16 42 -1.39208
  17 42 2.43818
  18 42 -0.71704
  19 42 2.99082
  20 42 0.800603
53600 20 840
  1 42 0.502896
  2 42 -0.0579658
  3 42 -0.954474
  4 42 -0.718109
  5 42 0.735956
  6 42 1.91975
  7 42 0.781509
  8 42 0.871169
  9 42 1.50267
  10 42 -0.56614
  11 42 -0.288931
  12 42 0.79937
  13 42 1.078
  14 42 0.292842
  15 42 -0.716442
  16 42 -1.39852
  17 42 1.32218
  18 42 -0.3453
  19 42 1.46365
  20 42 1.14326
53700 20 840
  1 42 -0.459367
  2 42 2.05722
  3 42 0.189638
  4 42 -0.151282
  5 42 -0.263534
  6 42 1.83031
  7 42 2.23485
  8 42 0.246465
  9 42 2.70301
  10 42 -0.279138
  11 42 -1.00758
  12 42 -0.186283
  13 42 -1.08731
  14 42 -0.507024
  15 42 0.364119
  16 42 0.433583
  17 42 -1.11333
  18 42 -0.315887
  19 42 -0.113776
  20 42 0.482882
53800 20 840
  1 42 0.0950461
  2 42 0.961125
  3 42 2.93241
  4 42 0.568872
  5 42 0.231697
  6 42 -0.253497
  7 42 -0.621481
  8 42 -0.657726
  9 42 0.589567
  10 42 0.87798
  11 42 0.947849
  12 42 -1.50726
  13 42 0.856196
  14 42 -1.596
  15 42 0.750436
  16 42 -2.47948
  17 42 -0.829718
  18 42 1.13053
  19 42 0.458751
  20 42 -0.768975
53900 20 840
  1 42 0.266343
  2 42 0.894583
  3 42 1.2435
  4 42 -0.244828
  5 42 -0.167983
  6 42 -0.316532
  7 42 -1.21329
  8 42 0.3046
  9 42 -0.737938
  10 42 1.96394
  11 42 1.0198
  12 42 -0.0391387
  13 42 2.19171
  14 42 0.225468
  15 42 -1.10413
  16 42 0.62941
  17 42 -0.288254
  18 42 0.729678
  19 42 -5.431
  20 42 -0.615249
54000 20 840
  1 42 0.592483
  2 42 1.02316
  3 42 1.34101
  4 42 -0.15261
  5 42 -2.8221
  6 42 1.29524
  7 42 0.760471
  8 42 0.177495
  9 42 -0.255492
  10 42 1.35897
  11 42 1.30909
  12 42 1.10368
  13 42 -0.0406692
  14 42 2.01236
  15 42 1.10689
  16 42 0.670396
  17 42 0.79596
  18 42 1.06118
  19 42 -0.0228294
  20 42 1.3217
54100 20 840
  1 42 1.29745
  2 42 0.276989
  3 42 0.281741
  4 42 0.493318
  5 42 2.27849
  6 42 0.603813
  7 42 -0.362707
  8 42 0.191825
  9 42 -0.333025
  10 42 1.55244
  11 42 -0.761617
  12 42 1.10188
  13 42 -0.49882
  14 42 0.0531856
  15 42 -1.35407
  16 42 -2.20247
  17 42 0.233624
  18 42 -0.52017
  19 42 1.07087
  20 42 -1.50531
54200 20 840
  1 42 0.785269
  2 42 0.396868
  3 42 -0.0732623
  4 42 -0.657313
  5 42 1.2449
  6 42 -0.218347
  7 42 1.09816
  8 42 -0.596763
  9 42 3.49199
  10 42 1.27323
  11 42 1.26303
  12 42 0.729239
  13 42 -0.520833
  14 42 -0.894713
  15 42 1.91336
  16 42 -1.18412
  17 42 0.278095
  18 42 -0.988497
  19 42 -0.918006
  20 42 -1.04197
54300 20 840
  1 42 1.35676
  2 42 -0.642813
  3 42 -1.11121
  4 42 0.104433
  5 42 0.925214
  6 42 -0.249523
  7 42 1.37029
  8 42 0.415277
  9 42 -0.33533
  10 42 0.351083
  11 42 0.735375
  12 42 0.68302
  13 42 -0.392134
  14 42 -1.19348
  15 42 0.516907
  16 42 0.239737
  17 42 1.60665
  18 42 -0.646422
  19 42 1.99308
  20 42 1.05283
54400 20 840
  1 42 -0.900187
  2 42 -0.0570881
  3 42 -3.66574
  4 42 -1.06342
  5 42 -0.520433
  6 42 0.928306
  7 42 0.30306
  8 42 -0.186969
  9 42 0.254153
  10 42 1.4429
  11 42 1.15822
  12 42 -0.635368
  13 42 0.918065
  14 42 -0.278898
  15 42 -0.541963
  16 42 3.1917
  17 42 1.00005
  18 42 -0.524395
  19 42 -1.13295
  20 42 -1.21317
54500 20 840
  1 42 -0.634022
  2 42 0.973658
  3 42 -0.414322
  4 42 2.8363
  5 42 1.44022
  6 42 0.437414
  7 42 0.659659
  8 42 -0.757763
  9 42 0.527417
  10 42 -0.538223
  11 42 0.575119
  12 42 -2.23657
  13 42 -0.634151
  14 42 -2.2129
  15 42 -0.420081
  16 42 1.10737
  17 42 0.180885
  18 42 -0.0602665
  19 42 -0.824532
  20 42 1.19981
54600 20 840
  1 42 -1.975
  2 42 -1.19461
  3 42 0.607453
  4 42 0.291581
  5 42 2.23958
  6 42 1.22585
  7 42 -0.208061
  8 42 0.487276
  9 42 0.289027
  10 42 1.15966
  11 42 -0.767359
  12 42 0.385195
  13 42 1.77694
  14 42 -1.27845
  15 42 -1.32409
  16 42 -0.524579
  17 42 -0.597418
  18 42 0.470334
  19 42 -0.605867
  20 42 -0.00816094
54700 20 840
  1 42 -2.4638
  2 42 2.02933
  3 42 2.0591
  4 42 0.953659
  5 42 0.828865
  6 42 1.8814
  7 42 1.3726
  8 42 -0.0517414
  9 42 -0.959671
  10 42 2.1666
  11 42 -0.696884
  12 42 0.862669
  13 42 -0.861596
  14 42 0.340519
  15 42 -2.0154
  16 42 -2.9078
  17 42 -1.12065
  18 42 2.24276
  19 42 -1.86539
  20 42 0.737983
54800 20 840
  1 42 -0.833956
  2 42 -0.794398
  3 42 2.24714
  4 42 -0.0682589
  5 42 -1.83875
  6 42 0.300687
  7 42 -0.32
  8 42 -1.66891
  9 42 -1.18888
  10 42 1.41871
  11 42 2.79083
  12 42 0.102118
  13 42 -0.506887
  14 42 -0.518373
  15 42 1.15242
  16 42 -0.342441
  17 42 1.13016
  18 42 1.04598
  19 42 -0.968734
  20 42 -1.32303
54900 20 840
  1 42 -0.582539
  2 42 1.10103
  3 42 -0.353203
  4 42 -2.06474
  5 42 2.41106
  6 42 -1.36356
  7 42 2.11015
  8 42 -0.980623
  9 42 0.622029
  10 42 1.48731
  11 42 1.08102
  12 42 -0.841791
  13 42 0.0143033
  14 42 -0.962737
  15 42 -0.543454
  16 42 -0.153656
  17 42 0.363215
  18 42 0.324864
  19 42 0.651034
  20 42 -1.41631
55000 20 840
  1 42 0.0171037
  2 42 -0.12361
  3 42 0.983285
  4 42 0.116478
  5 42 1.80039
  6 42 -1.01357
  7 42 -0.678968
  8 42 -0.338891
  9 42 0.741083
  10 42 -0.463928
  11 42 3.1496
  12 42 -0.718681
  13 42 -0.526015
  14 42 -0.679458
  15 42 0.125783
  16 42 -0.0581217
  17 42 0.42931
  18 42 1.25676
  19 42 3.13608
  20 42 1.10305
55100 20 840
  1 42 1.23404
  2 42 0.0407973
  3 42 -1.28021
  4 42 -0.235597
  5 42 1.15762
  6 42 -0.301648
  7 42 2.00759
  8 42 0.610409
  9 42 0.613673
  10 42 -1.11399
  11 42 0.0280356
  12 42 1.52312
  13 42 0.111871
  14 42 0.0601394
  15 42 -0.969696
  16 42 -0.110931
  17 42 0.938702
  18 42 -2.74448
  19 42 0.870602
  20 42 -0.706904
55200 20 840
  1 42 0.93214
  2 42 1.55052
  3 42 0.339346
  4 42 -1.6586
  5 42 -0.388805
  6 42 0.550249
  7 42 0.770984
  8 42 -1.91503
  9 42 2.96539
  10 42 -0.240611
  11 42 0.123545
  12 42 -0.694597
  13 42 -1.76604
  14 42 -0.695764
  15 42 0.147266
  16 42 -0.116001
  17 42 -0.372372
  18 42 0.608399
  19 42 0.46369
  20 42 0.281116
55300 20 840
  1 42 2.082
  2 42 -1.25909
  3 42 -2.75621
  4 42 0.0871276
  5 42 0.670459
  6 42 0.469713
  7 42 -1.05968
  8 42 0.0777425
  9 42 0.480249
  10 42 -0.518412
  11 42 -2.05118
  12 42 -0.913346
  13 42 0.317461
  14 42 -1.73651
  15 42 -0.808289
  16 42 0.99282
  17 42 0.211612
  18 42 -2.57769
  19 42 0.815963
  20 42 0.757671
55400 20 840
  1 42 0.498923
  2 42 1.0384
  3 42 -1.64294
  4 42 -1.38733
  5 42 1.81736
  6 42 0.953765
  7 42 -0.0380075
  8 42 0.782717
  9 42 -2.1027
  10 42 0.459409
  11 42 -1.22415
  12 42 -0.999131
  13 42 1.03037
  14 42 -0.147311
  15 42 -0.524318
  16 42 0.725623
  17 42 -0.583511
  18 42 1.76318
  19 42 -2.24405
  20 42 -1.27121
55500 20 840
  1 42 1.48546
  2 42 0.742709
  3 42 1.37884
  4 42 0.258415
  5 42 0.298009
  6 42 1.16262
  7 42 -0.174317
  8 42 0.200248
